PK_Date;Moeda_Origem;Moeda_Destino;Exchange_Rate
02/02/1913 00:00;LIBRA;EURO;1,123
03/02/1913 00:00;LIBRA;EURO;1,055
04/02/1913 00:00;LIBRA;EURO;1,057
05/02/1913 00:00;LIBRA;EURO;1,058
06/02/1913 00:00;LIBRA;EURO;1,067
07/02/1913 00:00;LIBRA;EURO;1,14
08/02/1913 00:00;LIBRA;EURO;1,077
09/02/1913 00:00;LIBRA;EURO;1,059
10/02/1913 00:00;LIBRA;EURO;1,094
11/02/1913 00:00;LIBRA;EURO;1,122
12/02/1913 00:00;LIBRA;EURO;1,06
13/02/1913 00:00;LIBRA;EURO;1,123
14/02/1913 00:00;LIBRA;EURO;1,091
15/02/1913 00:00;LIBRA;EURO;1,081
16/02/1913 00:00;LIBRA;EURO;1,144
17/02/1913 00:00;LIBRA;EURO;1,089
18/02/1913 00:00;LIBRA;EURO;1,112
19/02/1913 00:00;LIBRA;EURO;1,15
20/02/1913 00:00;LIBRA;EURO;1,095
21/02/1913 00:00;LIBRA;EURO;1,127
22/02/1913 00:00;LIBRA;EURO;1,054
23/02/1913 00:00;LIBRA;EURO;1,125
24/02/1913 00:00;LIBRA;EURO;1,076
25/02/1913 00:00;LIBRA;EURO;1,148
26/02/1913 00:00;LIBRA;EURO;1,144
27/02/1913 00:00;LIBRA;EURO;1,058
28/02/1913 00:00;LIBRA;EURO;1,107
01/03/1913 00:00;LIBRA;EURO;1,077
02/03/1913 00:00;LIBRA;EURO;1,074
03/03/1913 00:00;LIBRA;EURO;1,109
04/03/1913 00:00;LIBRA;EURO;1,148
05/03/1913 00:00;LIBRA;EURO;1,1
06/03/1913 00:00;LIBRA;EURO;1,114
07/03/1913 00:00;LIBRA;EURO;1,068
08/03/1913 00:00;LIBRA;EURO;1,057
09/03/1913 00:00;LIBRA;EURO;1,089
10/03/1913 00:00;LIBRA;EURO;1,128
11/03/1913 00:00;LIBRA;EURO;1,122
12/03/1913 00:00;LIBRA;EURO;1,075
13/03/1913 00:00;LIBRA;EURO;1,093
14/03/1913 00:00;LIBRA;EURO;1,111
15/03/1913 00:00;LIBRA;EURO;1,111
16/03/1913 00:00;LIBRA;EURO;1,055
17/03/1913 00:00;LIBRA;EURO;1,145
18/03/1913 00:00;LIBRA;EURO;1,076
19/03/1913 00:00;LIBRA;EURO;1,106
20/03/1913 00:00;LIBRA;EURO;1,139
21/03/1913 00:00;LIBRA;EURO;1,079
22/03/1913 00:00;LIBRA;EURO;1,1
23/03/1913 00:00;LIBRA;EURO;1,075
24/03/1913 00:00;LIBRA;EURO;1,142
25/03/1913 00:00;LIBRA;EURO;1,133
26/03/1913 00:00;LIBRA;EURO;1,101
27/03/1913 00:00;LIBRA;EURO;1,106
28/03/1913 00:00;LIBRA;EURO;1,079
29/03/1913 00:00;LIBRA;EURO;1,101
30/03/1913 00:00;LIBRA;EURO;1,128
31/03/1913 00:00;LIBRA;EURO;1,118
01/04/1913 00:00;LIBRA;EURO;1,051
02/04/1913 00:00;LIBRA;EURO;1,086
03/04/1913 00:00;LIBRA;EURO;1,067
04/04/1913 00:00;LIBRA;EURO;1,124
05/04/1913 00:00;LIBRA;EURO;1,078
06/04/1913 00:00;LIBRA;EURO;1,092
07/04/1913 00:00;LIBRA;EURO;1,124
08/04/1913 00:00;LIBRA;EURO;1,084
09/04/1913 00:00;LIBRA;EURO;1,052
10/04/1913 00:00;LIBRA;EURO;1,096
11/04/1913 00:00;LIBRA;EURO;1,061
12/04/1913 00:00;LIBRA;EURO;1,117
13/04/1913 00:00;LIBRA;EURO;1,088
14/04/1913 00:00;LIBRA;EURO;1,085
15/04/1913 00:00;LIBRA;EURO;1,127
16/04/1913 00:00;LIBRA;EURO;1,129
17/04/1913 00:00;LIBRA;EURO;1,092
18/04/1913 00:00;LIBRA;EURO;1,063
19/04/1913 00:00;LIBRA;EURO;1,055
20/04/1913 00:00;LIBRA;EURO;1,062
21/04/1913 00:00;LIBRA;EURO;1,122
22/04/1913 00:00;LIBRA;EURO;1,127
23/04/1913 00:00;LIBRA;EURO;1,085
24/04/1913 00:00;LIBRA;EURO;1,071
25/04/1913 00:00;LIBRA;EURO;1,118
26/04/1913 00:00;LIBRA;EURO;1,145
27/04/1913 00:00;LIBRA;EURO;1,139
28/04/1913 00:00;LIBRA;EURO;1,103
29/04/1913 00:00;LIBRA;EURO;1,059
30/04/1913 00:00;LIBRA;EURO;1,138
01/05/1913 00:00;LIBRA;EURO;1,073
02/05/1913 00:00;LIBRA;EURO;1,118
03/05/1913 00:00;LIBRA;EURO;1,099
04/05/1913 00:00;LIBRA;EURO;1,137
05/05/1913 00:00;LIBRA;EURO;1,126
06/05/1913 00:00;LIBRA;EURO;1,116
07/05/1913 00:00;LIBRA;EURO;1,134
08/05/1913 00:00;LIBRA;EURO;1,142
09/05/1913 00:00;LIBRA;EURO;1,068
10/05/1913 00:00;LIBRA;EURO;1,088
11/05/1913 00:00;LIBRA;EURO;1,113
12/05/1913 00:00;LIBRA;EURO;1,102
13/05/1913 00:00;LIBRA;EURO;1,145
14/05/1913 00:00;LIBRA;EURO;1,053
15/05/1913 00:00;LIBRA;EURO;1,123
16/05/1913 00:00;LIBRA;EURO;1,058
17/05/1913 00:00;LIBRA;EURO;1,054
18/05/1913 00:00;LIBRA;EURO;1,147
19/05/1913 00:00;LIBRA;EURO;1,117
20/05/1913 00:00;LIBRA;EURO;1,136
21/05/1913 00:00;LIBRA;EURO;1,108
22/05/1913 00:00;LIBRA;EURO;1,074
23/05/1913 00:00;LIBRA;EURO;1,094
24/05/1913 00:00;LIBRA;EURO;1,115
25/05/1913 00:00;LIBRA;EURO;1,105
26/05/1913 00:00;LIBRA;EURO;1,103
27/05/1913 00:00;LIBRA;EURO;1,136
28/05/1913 00:00;LIBRA;EURO;1,053
29/05/1913 00:00;LIBRA;EURO;1,12
30/05/1913 00:00;LIBRA;EURO;1,097
31/05/1913 00:00;LIBRA;EURO;1,125
01/06/1913 00:00;LIBRA;EURO;1,134
02/06/1913 00:00;LIBRA;EURO;1,095
03/06/1913 00:00;LIBRA;EURO;1,131
04/06/1913 00:00;LIBRA;EURO;1,127
05/06/1913 00:00;LIBRA;EURO;1,126
06/06/1913 00:00;LIBRA;EURO;1,062
07/06/1913 00:00;LIBRA;EURO;1,101
08/06/1913 00:00;LIBRA;EURO;1,142
09/06/1913 00:00;LIBRA;EURO;1,096
10/06/1913 00:00;LIBRA;EURO;1,051
11/06/1913 00:00;LIBRA;EURO;1,062
12/06/1913 00:00;LIBRA;EURO;1,067
13/06/1913 00:00;LIBRA;EURO;1,15
14/06/1913 00:00;LIBRA;EURO;1,104
15/06/1913 00:00;LIBRA;EURO;1,061
16/06/1913 00:00;LIBRA;EURO;1,13
17/06/1913 00:00;LIBRA;EURO;1,103
18/06/1913 00:00;LIBRA;EURO;1,138
19/06/1913 00:00;LIBRA;EURO;1,12
20/06/1913 00:00;LIBRA;EURO;1,078
21/06/1913 00:00;LIBRA;EURO;1,123
22/06/1913 00:00;LIBRA;EURO;1,111
23/06/1913 00:00;LIBRA;EURO;1,066
24/06/1913 00:00;LIBRA;EURO;1,115
25/06/1913 00:00;LIBRA;EURO;1,055
26/06/1913 00:00;LIBRA;EURO;1,103
27/06/1913 00:00;LIBRA;EURO;1,111
28/06/1913 00:00;LIBRA;EURO;1,096
29/06/1913 00:00;LIBRA;EURO;1,133
30/06/1913 00:00;LIBRA;EURO;1,054
01/07/1913 00:00;LIBRA;EURO;1,15
02/07/1913 00:00;LIBRA;EURO;1,053
03/07/1913 00:00;LIBRA;EURO;1,075
04/07/1913 00:00;LIBRA;EURO;1,108
05/07/1913 00:00;LIBRA;EURO;1,119
06/07/1913 00:00;LIBRA;EURO;1,098
07/07/1913 00:00;LIBRA;EURO;1,126
08/07/1913 00:00;LIBRA;EURO;1,065
09/07/1913 00:00;LIBRA;EURO;1,123
10/07/1913 00:00;LIBRA;EURO;1,065
11/07/1913 00:00;LIBRA;EURO;1,126
12/07/1913 00:00;LIBRA;EURO;1,127
13/07/1913 00:00;LIBRA;EURO;1,079
14/07/1913 00:00;LIBRA;EURO;1,112
15/07/1913 00:00;LIBRA;EURO;1,136
16/07/1913 00:00;LIBRA;EURO;1,072
17/07/1913 00:00;LIBRA;EURO;1,118
18/07/1913 00:00;LIBRA;EURO;1,124
19/07/1913 00:00;LIBRA;EURO;1,097
20/07/1913 00:00;LIBRA;EURO;1,095
21/07/1913 00:00;LIBRA;EURO;1,087
22/07/1913 00:00;LIBRA;EURO;1,077
23/07/1913 00:00;LIBRA;EURO;1,092
24/07/1913 00:00;LIBRA;EURO;1,056
25/07/1913 00:00;LIBRA;EURO;1,102
26/07/1913 00:00;LIBRA;EURO;1,074
27/07/1913 00:00;LIBRA;EURO;1,143
28/07/1913 00:00;LIBRA;EURO;1,077
29/07/1913 00:00;LIBRA;EURO;1,093
30/07/1913 00:00;LIBRA;EURO;1,144
31/07/1913 00:00;LIBRA;EURO;1,139
01/08/1913 00:00;LIBRA;EURO;1,115
02/08/1913 00:00;LIBRA;EURO;1,1
03/08/1913 00:00;LIBRA;EURO;1,076
04/08/1913 00:00;LIBRA;EURO;1,086
05/08/1913 00:00;LIBRA;EURO;1,12
06/08/1913 00:00;LIBRA;EURO;1,063
07/08/1913 00:00;LIBRA;EURO;1,104
08/08/1913 00:00;LIBRA;EURO;1,123
09/08/1913 00:00;LIBRA;EURO;1,06
10/08/1913 00:00;LIBRA;EURO;1,09
11/08/1913 00:00;LIBRA;EURO;1,126
12/08/1913 00:00;LIBRA;EURO;1,053
13/08/1913 00:00;LIBRA;EURO;1,096
14/08/1913 00:00;LIBRA;EURO;1,113
15/08/1913 00:00;LIBRA;EURO;1,108
16/08/1913 00:00;LIBRA;EURO;1,075
17/08/1913 00:00;LIBRA;EURO;1,095
18/08/1913 00:00;LIBRA;EURO;1,055
19/08/1913 00:00;LIBRA;EURO;1,075
20/08/1913 00:00;LIBRA;EURO;1,06
21/08/1913 00:00;LIBRA;EURO;1,098
22/08/1913 00:00;LIBRA;EURO;1,086
23/08/1913 00:00;LIBRA;EURO;1,116
24/08/1913 00:00;LIBRA;EURO;1,123
25/08/1913 00:00;LIBRA;EURO;1,114
26/08/1913 00:00;LIBRA;EURO;1,057
27/08/1913 00:00;LIBRA;EURO;1,086
28/08/1913 00:00;LIBRA;EURO;1,141
29/08/1913 00:00;LIBRA;EURO;1,14
30/08/1913 00:00;LIBRA;EURO;1,092
31/08/1913 00:00;LIBRA;EURO;1,074
01/09/1913 00:00;LIBRA;EURO;1,106
02/09/1913 00:00;LIBRA;EURO;1,056
03/09/1913 00:00;LIBRA;EURO;1,062
04/09/1913 00:00;LIBRA;EURO;1,117
05/09/1913 00:00;LIBRA;EURO;1,081
06/09/1913 00:00;LIBRA;EURO;1,05
07/09/1913 00:00;LIBRA;EURO;1,052
08/09/1913 00:00;LIBRA;EURO;1,082
09/09/1913 00:00;LIBRA;EURO;1,083
10/09/1913 00:00;LIBRA;EURO;1,06
11/09/1913 00:00;LIBRA;EURO;1,08
12/09/1913 00:00;LIBRA;EURO;1,072
13/09/1913 00:00;LIBRA;EURO;1,124
14/09/1913 00:00;LIBRA;EURO;1,142
15/09/1913 00:00;LIBRA;EURO;1,132
16/09/1913 00:00;LIBRA;EURO;1,121
17/09/1913 00:00;LIBRA;EURO;1,103
18/09/1913 00:00;LIBRA;EURO;1,056
19/09/1913 00:00;LIBRA;EURO;1,074
20/09/1913 00:00;LIBRA;EURO;1,055
21/09/1913 00:00;LIBRA;EURO;1,131
22/09/1913 00:00;LIBRA;EURO;1,079
23/09/1913 00:00;LIBRA;EURO;1,075
24/09/1913 00:00;LIBRA;EURO;1,118
25/09/1913 00:00;LIBRA;EURO;1,14
26/09/1913 00:00;LIBRA;EURO;1,139
27/09/1913 00:00;LIBRA;EURO;1,072
28/09/1913 00:00;LIBRA;EURO;1,121
29/09/1913 00:00;LIBRA;EURO;1,057
30/09/1913 00:00;LIBRA;EURO;1,085
01/10/1913 00:00;LIBRA;EURO;1,103
02/10/1913 00:00;LIBRA;EURO;1,08
03/10/1913 00:00;LIBRA;EURO;1,066
04/10/1913 00:00;LIBRA;EURO;1,106
05/10/1913 00:00;LIBRA;EURO;1,09
06/10/1913 00:00;LIBRA;EURO;1,076
07/10/1913 00:00;LIBRA;EURO;1,116
08/10/1913 00:00;LIBRA;EURO;1,078
09/10/1913 00:00;LIBRA;EURO;1,118
10/10/1913 00:00;LIBRA;EURO;1,125
11/10/1913 00:00;LIBRA;EURO;1,136
12/10/1913 00:00;LIBRA;EURO;1,085
13/10/1913 00:00;LIBRA;EURO;1,117
14/10/1913 00:00;LIBRA;EURO;1,147
15/10/1913 00:00;LIBRA;EURO;1,102
16/10/1913 00:00;LIBRA;EURO;1,131
17/10/1913 00:00;LIBRA;EURO;1,108
18/10/1913 00:00;LIBRA;EURO;1,092
19/10/1913 00:00;LIBRA;EURO;1,113
20/10/1913 00:00;LIBRA;EURO;1,129
21/10/1913 00:00;LIBRA;EURO;1,06
22/10/1913 00:00;LIBRA;EURO;1,146
23/10/1913 00:00;LIBRA;EURO;1,116
24/10/1913 00:00;LIBRA;EURO;1,123
25/10/1913 00:00;LIBRA;EURO;1,113
26/10/1913 00:00;LIBRA;EURO;1,122
27/10/1913 00:00;LIBRA;EURO;1,076
28/10/1913 00:00;LIBRA;EURO;1,071
29/10/1913 00:00;LIBRA;EURO;1,133
30/10/1913 00:00;LIBRA;EURO;1,096
31/10/1913 00:00;LIBRA;EURO;1,05
01/11/1913 00:00;LIBRA;EURO;1,052
02/11/1913 00:00;LIBRA;EURO;1,15
03/11/1913 00:00;LIBRA;EURO;1,085
04/11/1913 00:00;LIBRA;EURO;1,14
05/11/1913 00:00;LIBRA;EURO;1,092
06/11/1913 00:00;LIBRA;EURO;1,11
07/11/1913 00:00;LIBRA;EURO;1,076
08/11/1913 00:00;LIBRA;EURO;1,084
09/11/1913 00:00;LIBRA;EURO;1,115
10/11/1913 00:00;LIBRA;EURO;1,123
11/11/1913 00:00;LIBRA;EURO;1,099
12/11/1913 00:00;LIBRA;EURO;1,147
13/11/1913 00:00;LIBRA;EURO;1,071
14/11/1913 00:00;LIBRA;EURO;1,134
15/11/1913 00:00;LIBRA;EURO;1,062
16/11/1913 00:00;LIBRA;EURO;1,113
17/11/1913 00:00;LIBRA;EURO;1,13
18/11/1913 00:00;LIBRA;EURO;1,05
19/11/1913 00:00;LIBRA;EURO;1,102
20/11/1913 00:00;LIBRA;EURO;1,08
21/11/1913 00:00;LIBRA;EURO;1,079
22/11/1913 00:00;LIBRA;EURO;1,08
23/11/1913 00:00;LIBRA;EURO;1,058
24/11/1913 00:00;LIBRA;EURO;1,136
25/11/1913 00:00;LIBRA;EURO;1,076
26/11/1913 00:00;LIBRA;EURO;1,126
27/11/1913 00:00;LIBRA;EURO;1,099
28/11/1913 00:00;LIBRA;EURO;1,09
29/11/1913 00:00;LIBRA;EURO;1,14
30/11/1913 00:00;LIBRA;EURO;1,07
01/12/1913 00:00;LIBRA;EURO;1,083
02/12/1913 00:00;LIBRA;EURO;1,128
03/12/1913 00:00;LIBRA;EURO;1,086
04/12/1913 00:00;LIBRA;EURO;1,113
05/12/1913 00:00;LIBRA;EURO;1,128
06/12/1913 00:00;LIBRA;EURO;1,109
07/12/1913 00:00;LIBRA;EURO;1,128
08/12/1913 00:00;LIBRA;EURO;1,078
09/12/1913 00:00;LIBRA;EURO;1,056
10/12/1913 00:00;LIBRA;EURO;1,109
11/12/1913 00:00;LIBRA;EURO;1,144
12/12/1913 00:00;LIBRA;EURO;1,142
13/12/1913 00:00;LIBRA;EURO;1,059
14/12/1913 00:00;LIBRA;EURO;1,148
15/12/1913 00:00;LIBRA;EURO;1,067
16/12/1913 00:00;LIBRA;EURO;1,05
17/12/1913 00:00;LIBRA;EURO;1,114
18/12/1913 00:00;LIBRA;EURO;1,12
19/12/1913 00:00;LIBRA;EURO;1,111
20/12/1913 00:00;LIBRA;EURO;1,084
21/12/1913 00:00;LIBRA;EURO;1,097
22/12/1913 00:00;LIBRA;EURO;1,145
23/12/1913 00:00;LIBRA;EURO;1,14
24/12/1913 00:00;LIBRA;EURO;1,097
25/12/1913 00:00;LIBRA;EURO;1,077
26/12/1913 00:00;LIBRA;EURO;1,084
27/12/1913 00:00;LIBRA;EURO;1,1
28/12/1913 00:00;LIBRA;EURO;1,078
29/12/1913 00:00;LIBRA;EURO;1,148
30/12/1913 00:00;LIBRA;EURO;1,102
31/12/1913 00:00;LIBRA;EURO;1,121
01/01/1914 00:00;LIBRA;EURO;1,072
02/01/1914 00:00;LIBRA;EURO;1,087
03/01/1914 00:00;LIBRA;EURO;1,15
04/01/1914 00:00;LIBRA;EURO;1,065
05/01/1914 00:00;LIBRA;EURO;1,123
06/01/1914 00:00;LIBRA;EURO;1,102
07/01/1914 00:00;LIBRA;EURO;1,061
08/01/1914 00:00;LIBRA;EURO;1,072
09/01/1914 00:00;LIBRA;EURO;1,081
10/01/1914 00:00;LIBRA;EURO;1,069
11/01/1914 00:00;LIBRA;EURO;1,057
12/01/1914 00:00;LIBRA;EURO;1,062
13/01/1914 00:00;LIBRA;EURO;1,054
14/01/1914 00:00;LIBRA;EURO;1,089
15/01/1914 00:00;LIBRA;EURO;1,146
16/01/1914 00:00;LIBRA;EURO;1,061
17/01/1914 00:00;LIBRA;EURO;1,051
18/01/1914 00:00;LIBRA;EURO;1,092
19/01/1914 00:00;LIBRA;EURO;1,074
20/01/1914 00:00;LIBRA;EURO;1,076
21/01/1914 00:00;LIBRA;EURO;1,109
22/01/1914 00:00;LIBRA;EURO;1,093
23/01/1914 00:00;LIBRA;EURO;1,129
24/01/1914 00:00;LIBRA;EURO;1,062
25/01/1914 00:00;LIBRA;EURO;1,118
26/01/1914 00:00;LIBRA;EURO;1,126
27/01/1914 00:00;LIBRA;EURO;1,118
28/01/1914 00:00;LIBRA;EURO;1,063
29/01/1914 00:00;LIBRA;EURO;1,066
30/01/1914 00:00;LIBRA;EURO;1,058
31/01/1914 00:00;LIBRA;EURO;1,109
01/02/1914 00:00;LIBRA;EURO;1,06
02/02/1914 00:00;LIBRA;EURO;1,136
03/02/1914 00:00;LIBRA;EURO;1,115
04/02/1914 00:00;LIBRA;EURO;1,073
05/02/1914 00:00;LIBRA;EURO;1,1
06/02/1914 00:00;LIBRA;EURO;1,15
07/02/1914 00:00;LIBRA;EURO;1,088
08/02/1914 00:00;LIBRA;EURO;1,096
09/02/1914 00:00;LIBRA;EURO;1,114
10/02/1914 00:00;LIBRA;EURO;1,065
11/02/1914 00:00;LIBRA;EURO;1,143
12/02/1914 00:00;LIBRA;EURO;1,095
13/02/1914 00:00;LIBRA;EURO;1,093
14/02/1914 00:00;LIBRA;EURO;1,056
15/02/1914 00:00;LIBRA;EURO;1,126
16/02/1914 00:00;LIBRA;EURO;1,08
17/02/1914 00:00;LIBRA;EURO;1,119
18/02/1914 00:00;LIBRA;EURO;1,123
19/02/1914 00:00;LIBRA;EURO;1,091
20/02/1914 00:00;LIBRA;EURO;1,127
21/02/1914 00:00;LIBRA;EURO;1,107
22/02/1914 00:00;LIBRA;EURO;1,056
23/02/1914 00:00;LIBRA;EURO;1,082
24/02/1914 00:00;LIBRA;EURO;1,121
25/02/1914 00:00;LIBRA;EURO;1,055
26/02/1914 00:00;LIBRA;EURO;1,133
27/02/1914 00:00;LIBRA;EURO;1,064
28/02/1914 00:00;LIBRA;EURO;1,085
01/03/1914 00:00;LIBRA;EURO;1,132
02/03/1914 00:00;LIBRA;EURO;1,13
03/03/1914 00:00;LIBRA;EURO;1,114
04/03/1914 00:00;LIBRA;EURO;1,134
05/03/1914 00:00;LIBRA;EURO;1,071
06/03/1914 00:00;LIBRA;EURO;1,068
07/03/1914 00:00;LIBRA;EURO;1,079
08/03/1914 00:00;LIBRA;EURO;1,107
09/03/1914 00:00;LIBRA;EURO;1,15
10/03/1914 00:00;LIBRA;EURO;1,122
11/03/1914 00:00;LIBRA;EURO;1,127
12/03/1914 00:00;LIBRA;EURO;1,118
13/03/1914 00:00;LIBRA;EURO;1,146
14/03/1914 00:00;LIBRA;EURO;1,075
15/03/1914 00:00;LIBRA;EURO;1,141
16/03/1914 00:00;LIBRA;EURO;1,127
17/03/1914 00:00;LIBRA;EURO;1,135
18/03/1914 00:00;LIBRA;EURO;1,063
19/03/1914 00:00;LIBRA;EURO;1,077
20/03/1914 00:00;LIBRA;EURO;1,053
21/03/1914 00:00;LIBRA;EURO;1,123
22/03/1914 00:00;LIBRA;EURO;1,075
23/03/1914 00:00;LIBRA;EURO;1,106
24/03/1914 00:00;LIBRA;EURO;1,096
25/03/1914 00:00;LIBRA;EURO;1,133
26/03/1914 00:00;LIBRA;EURO;1,083
27/03/1914 00:00;LIBRA;EURO;1,072
28/03/1914 00:00;LIBRA;EURO;1,106
29/03/1914 00:00;LIBRA;EURO;1,116
30/03/1914 00:00;LIBRA;EURO;1,111
31/03/1914 00:00;LIBRA;EURO;1,124
01/04/1914 00:00;LIBRA;EURO;1,115
02/04/1914 00:00;LIBRA;EURO;1,072
03/04/1914 00:00;LIBRA;EURO;1,098
04/04/1914 00:00;LIBRA;EURO;1,122
05/04/1914 00:00;LIBRA;EURO;1,136
06/04/1914 00:00;LIBRA;EURO;1,147
07/04/1914 00:00;LIBRA;EURO;1,066
08/04/1914 00:00;LIBRA;EURO;1,128
09/04/1914 00:00;LIBRA;EURO;1,118
10/04/1914 00:00;LIBRA;EURO;1,082
11/04/1914 00:00;LIBRA;EURO;1,125
12/04/1914 00:00;LIBRA;EURO;1,112
13/04/1914 00:00;LIBRA;EURO;1,084
14/04/1914 00:00;LIBRA;EURO;1,113
15/04/1914 00:00;LIBRA;EURO;1,097
16/04/1914 00:00;LIBRA;EURO;1,073
17/04/1914 00:00;LIBRA;EURO;1,107
18/04/1914 00:00;LIBRA;EURO;1,06
19/04/1914 00:00;LIBRA;EURO;1,073
20/04/1914 00:00;LIBRA;EURO;1,117
21/04/1914 00:00;LIBRA;EURO;1,09
22/04/1914 00:00;LIBRA;EURO;1,101
23/04/1914 00:00;LIBRA;EURO;1,142
24/04/1914 00:00;LIBRA;EURO;1,138
25/04/1914 00:00;LIBRA;EURO;1,127
26/04/1914 00:00;LIBRA;EURO;1,076
27/04/1914 00:00;LIBRA;EURO;1,082
28/04/1914 00:00;LIBRA;EURO;1,103
29/04/1914 00:00;LIBRA;EURO;1,09
30/04/1914 00:00;LIBRA;EURO;1,116
01/05/1914 00:00;LIBRA;EURO;1,064
02/05/1914 00:00;LIBRA;EURO;1,137
03/05/1914 00:00;LIBRA;EURO;1,104
04/05/1914 00:00;LIBRA;EURO;1,097
05/05/1914 00:00;LIBRA;EURO;1,113
06/05/1914 00:00;LIBRA;EURO;1,09
07/05/1914 00:00;LIBRA;EURO;1,053
08/05/1914 00:00;LIBRA;EURO;1,062
09/05/1914 00:00;LIBRA;EURO;1,074
10/05/1914 00:00;LIBRA;EURO;1,15
11/05/1914 00:00;LIBRA;EURO;1,1
12/05/1914 00:00;LIBRA;EURO;1,088
13/05/1914 00:00;LIBRA;EURO;1,06
14/05/1914 00:00;LIBRA;EURO;1,109
15/05/1914 00:00;LIBRA;EURO;1,149
16/05/1914 00:00;LIBRA;EURO;1,149
17/05/1914 00:00;LIBRA;EURO;1,128
18/05/1914 00:00;LIBRA;EURO;1,101
19/05/1914 00:00;LIBRA;EURO;1,13
20/05/1914 00:00;LIBRA;EURO;1,097
21/05/1914 00:00;LIBRA;EURO;1,068
22/05/1914 00:00;LIBRA;EURO;1,052
23/05/1914 00:00;LIBRA;EURO;1,105
24/05/1914 00:00;LIBRA;EURO;1,145
25/05/1914 00:00;LIBRA;EURO;1,077
26/05/1914 00:00;LIBRA;EURO;1,114
27/05/1914 00:00;LIBRA;EURO;1,1
28/05/1914 00:00;LIBRA;EURO;1,112
29/05/1914 00:00;LIBRA;EURO;1,099
30/05/1914 00:00;LIBRA;EURO;1,135
31/05/1914 00:00;LIBRA;EURO;1,056
01/06/1914 00:00;LIBRA;EURO;1,061
02/06/1914 00:00;LIBRA;EURO;1,073
03/06/1914 00:00;LIBRA;EURO;1,137
04/06/1914 00:00;LIBRA;EURO;1,129
05/06/1914 00:00;LIBRA;EURO;1,06
06/06/1914 00:00;LIBRA;EURO;1,09
07/06/1914 00:00;LIBRA;EURO;1,078
08/06/1914 00:00;LIBRA;EURO;1,052
09/06/1914 00:00;LIBRA;EURO;1,081
10/06/1914 00:00;LIBRA;EURO;1,077
11/06/1914 00:00;LIBRA;EURO;1,062
12/06/1914 00:00;LIBRA;EURO;1,094
13/06/1914 00:00;LIBRA;EURO;1,098
14/06/1914 00:00;LIBRA;EURO;1,13
15/06/1914 00:00;LIBRA;EURO;1,096
16/06/1914 00:00;LIBRA;EURO;1,141
17/06/1914 00:00;LIBRA;EURO;1,104
18/06/1914 00:00;LIBRA;EURO;1,099
19/06/1914 00:00;LIBRA;EURO;1,092
20/06/1914 00:00;LIBRA;EURO;1,107
21/06/1914 00:00;LIBRA;EURO;1,112
22/06/1914 00:00;LIBRA;EURO;1,089
23/06/1914 00:00;LIBRA;EURO;1,086
24/06/1914 00:00;LIBRA;EURO;1,108
25/06/1914 00:00;LIBRA;EURO;1,133
26/06/1914 00:00;LIBRA;EURO;1,098
27/06/1914 00:00;LIBRA;EURO;1,113
28/06/1914 00:00;LIBRA;EURO;1,06
29/06/1914 00:00;LIBRA;EURO;1,055
30/06/1914 00:00;LIBRA;EURO;1,078
01/07/1914 00:00;LIBRA;EURO;1,122
02/07/1914 00:00;LIBRA;EURO;1,101
03/07/1914 00:00;LIBRA;EURO;1,085
04/07/1914 00:00;LIBRA;EURO;1,122
05/07/1914 00:00;LIBRA;EURO;1,129
06/07/1914 00:00;LIBRA;EURO;1,071
07/07/1914 00:00;LIBRA;EURO;1,084
08/07/1914 00:00;LIBRA;EURO;1,061
09/07/1914 00:00;LIBRA;EURO;1,078
10/07/1914 00:00;LIBRA;EURO;1,082
11/07/1914 00:00;LIBRA;EURO;1,129
12/07/1914 00:00;LIBRA;EURO;1,099
13/07/1914 00:00;LIBRA;EURO;1,148
14/07/1914 00:00;LIBRA;EURO;1,107
15/07/1914 00:00;LIBRA;EURO;1,117
16/07/1914 00:00;LIBRA;EURO;1,055
17/07/1914 00:00;LIBRA;EURO;1,075
18/07/1914 00:00;LIBRA;EURO;1,109
19/07/1914 00:00;LIBRA;EURO;1,083
20/07/1914 00:00;LIBRA;EURO;1,093
21/07/1914 00:00;LIBRA;EURO;1,062
22/07/1914 00:00;LIBRA;EURO;1,059
23/07/1914 00:00;LIBRA;EURO;1,056
24/07/1914 00:00;LIBRA;EURO;1,143
25/07/1914 00:00;LIBRA;EURO;1,142
26/07/1914 00:00;LIBRA;EURO;1,1
27/07/1914 00:00;LIBRA;EURO;1,14
28/07/1914 00:00;LIBRA;EURO;1,073
29/07/1914 00:00;LIBRA;EURO;1,085
30/07/1914 00:00;LIBRA;EURO;1,071
31/07/1914 00:00;LIBRA;EURO;1,11
01/08/1914 00:00;LIBRA;EURO;1,097
02/08/1914 00:00;LIBRA;EURO;1,094
03/08/1914 00:00;LIBRA;EURO;1,059
04/08/1914 00:00;LIBRA;EURO;1,128
05/08/1914 00:00;LIBRA;EURO;1,148
06/08/1914 00:00;LIBRA;EURO;1,097
07/08/1914 00:00;LIBRA;EURO;1,132
08/08/1914 00:00;LIBRA;EURO;1,056
09/08/1914 00:00;LIBRA;EURO;1,116
10/08/1914 00:00;LIBRA;EURO;1,089
11/08/1914 00:00;LIBRA;EURO;1,119
12/08/1914 00:00;LIBRA;EURO;1,098
13/08/1914 00:00;LIBRA;EURO;1,094
